Name,Year,Brand,Mileage,Price,Reviews,Rating,BrandNum
2016 Ford F-250 Super Duty,2016,Ford,140633,39985,20,4.5,0
2016 RAM 1500 Sport,2016,RAM,38700,33351,130,4.5,1
2017 Ford F-150 XLT,2017,Ford,53717,35315,46,4.9,0
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,56511,37990,13,3.7,6
2019 Toyota Tundra Limited,2019,Toyota,33010,45133,31,4.3,3
2016 Ford F-250 King Ranch,2016,Ford,86452,46989,27,4.7,0
2012 Nissan Titan SV,2012,Nissan,181480,12995,776,4.7,2
2019 RAM 1500 Laramie,2019,RAM,35374,41500,89,4.0,1
2014 GMC Sierra 1500 SLT,2014,GMC,144488,25995,64,4.9,4
2020 RAM 1500 Limited,2020,RAM,10424,58731,8,2.5,1
2011 Ford F-150,2011,Ford,151817,13630,113,5.0,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,8760,44878,242,4.4,6
2012 Ford F-150 FX4,2012,Ford,146701,19786,665,4.9,0
2016 GMC Sierra 2500 Denali,2016,GMC,89898,49500,87,3.8,4
2016 Chevrolet Silverado 2500 WT,2016,Chevrolet,45701,39995,87,3.8,6
2019 RAM 1500 Big Horn,2019,RAM,24838,37990,1811,4.3,1
2019 GMC Sierra 1500 Denali,2019,GMC,9000,57988,27,3.7,4
2020 RAM 1500 Big Horn,2020,RAM,8780,38749,1899,4.6,1
2019 RAM 1500 Big Horn,2019,RAM,23982,38995,1101,4.5,1
2009 Dodge Ram 2500 SXT,2009,Dodge,165000,13900,5,4.2,5
2018 Ford F-150 XLT,2018,Ford,16934,36599,456,4.6,0
2015 RAM 2500 Tradesman,2015,RAM,87317,29587,14,4.9,1
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,48285,40000,135,4.7,6
2016 Toyota Tundra Limited,2016,Toyota,94920,33946,490,4.9,3
2019 RAM 2500 Big Horn,2019,RAM,21645,49969,273,4.7,1
2019 Ford F-150 XLT,2019,Ford,16329,34999,64,4.8,0
2019 GMC Sierra 2500 SLT,2019,GMC,25359,62000,2337,4.3,4
2018 RAM 1500 Longhorn,2018,RAM,26791,41232,157,4.9,1
2017 Ford F-250 King Ranch,2017,Ford,93400,54835,8,1.9,0
2020 RAM 1500 Classic SLT,2020,RAM,14835,33990,4277,4.3,1
2019 Ford F-150 King Ranch,2019,Ford,14813,52480,1788,3.6,0
2019 GMC Sierra 2500 Denali,2019,GMC,17758,68000,2252,4.6,4
2019 GMC Sierra 1500 AT4,2019,GMC,23014,54595,295,4.3,4
2017 RAM 1500 Express,2017,RAM,27137,28000,1788,3.6,1
2019 RAM 1500 Laramie,2019,RAM,26946,41299,343,4.9,1
2013 RAM Big Horn,2013,RAM,131035,17895,30,2.3,1
2020 RAM 1500 Laramie,2020,RAM,27550,33700,84,4.8,1
2017 Ford F-150 XLT,2017,Ford,40590,33990,1806,4.3,0
2017 GMC Sierra 1500 Denali,2017,GMC,68590,39470,81,4.1,4
2019 Chevrolet Silverado 1500 Custom,2019,Chevrolet,19450,37982,596,4.9,6
2020 Ford F-150 Lariat,2020,Ford,18237,39277,435,4.6,0
2014 RAM 1500 Tradesman/Express,2014,RAM,66969,26481,317,4.5,1
2013 Chevrolet Silverado 1500 LT,2013,Chevrolet,71825,24481,317,4.5,6
2019 Chevrolet Silverado 2500 LTZ,2019,Chevrolet,41942,57858,68,4.4,6
2019 RAM 1500 Big Horn,2019,RAM,55728,34700,68,4.4,1
2020 Toyota Tundra,2020,Toyota,4502,54950,435,4.2,3
2017 RAM 3500 Tradesman,2017,RAM,37438,38990,879,4.4,1
2019 RAM 1500 Limited,2019,RAM,36004,46500,362,4.7,1
2013 Ford F-150 XLT,2013,Ford,90470,22448,523,4.8,0
2019 RAM 1500 Longhorn,2019,RAM,28695,52499,308,4.6,1
2016 RAM 1500 Laramie,2016,RAM,69550,32588,308,4.6,1
2017 Chevrolet Silverado 1500 High Country,2017,Chevrolet,34385,44975,104,4.8,6
2020 Ford F-150 Lariat Super Duty,2020,Ford,17059,54997,0,0.0,0
2017 Ford F-350 Lariat Super Duty,2017,Ford,37405,58000,461,4.8,0
2015 Toyota Tundra SR5,2015,Toyota,51630,29210,955,4.8,3
2018 GMC Sierra 2500 Denali,2018,GMC,85970,55995,56,4.8,4
2015 Ford F-150 Platinum,2015,Ford,107694,33390,1758,4.8,0
2019 RAM 1500 Big Horn,2019,RAM,12072,34990,4009,4.3,1
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,8339,42990,4009,4.3,6
2019 RAM 1500 Limited,2019,RAM,40235,50990,4009,4.3,1
2019 Toyota Tundra SR5,2019,Toyota,9358,36590,4009,4.3,3
2019 Nissan Titan SV,2019,Nissan,19228,36480,3328,3.6,2
2019 RAM 1500 Laramie,2019,RAM,22454,46939,521,4.1,1
2019 GMC Sierra 2500 Denali,2019,GMC,26702,65494,391,4.5,4
2017 GMC Sierra 1500 Base,2017,GMC,41342,31847,114,4.6,4
2018 Ford F-150 XLT,2018,Ford,69472,33275,393,3.4,0
2017 RAM 1500 Express,2017,RAM,27137,28000,1775,3.6,1
2017 RAM 1500 Big Horn,2017,RAM,28411,34487,100,4.3,1
2012 RAM 1500 ST,2012,RAM,98311,17455,7,3.1,1
2017 GMC Sierra 1500 SLT,2017,GMC,18578,43996,99,4.7,4
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,37339,44789,81,4.4,6
2018 Nissan Titan SV,2018,Nissan,42220,33300,154,4.9,2
2019 RAM 1500 Laramie,2019,RAM,48445,41995,0,0.0,1
2018 Ford F-150 XLT,2018,Ford,60699,34599,43,4.3,0
2018 Ford F-150 XLT,2018,Ford,63006,34096,43,4.3,0
2018 Ford F-150 XLT,2018,Ford,63322,32749,34,4.1,0
2019 Ford F-450 Lariat,2019,Ford,62474,68995,104,4.4,0
2019 RAM 1500 Laramie,2019,RAM,18703,47850,53,4.7,1
2019 Ford F-150 XLT,2019,Ford,4500,42100,68,4.8,0
2020 RAM 1500 Laramie,2020,RAM,13985,41486,72,5.0,1
2017 Ford F-150 XLT,2017,Ford,18540,38995,132,4.6,0
2003 Dodge Dakota Sport/SXT,2003,Dodge,247639,4700,291,4.8,5
2013 GMC Sierra 1500 SLE,2013,GMC,111485,18995,79,4.6,4
2018 Chevrolet Silverado 2500 WT,2018,Chevrolet,36827,39963,232,2.3,6
2017 Chevrolet Silverado 1500 2LZ,2017,Chevrolet,58790,39285,114,4.7,6
2010 Toyota Tundra Grade,2010,Toyota,88701,19587,375,4.8,3
2015 Ford F-150,2015,Ford,102544,24606,375,4.8,0
2008 Dodge Ram 1500 SXT/SLT,2008,Dodge,75931,20950,35,4.6,5
2016 RAM 1500 Tradesman,2016,RAM,55820,23800,43,4.1,1
2016 Chevrolet Silverado 1500 LTZ,2016,Chevrolet,69445,38965,20,4.5,6
2018 GMC Sierra 1500 SLT,2018,GMC,22037,43700,13,4.7,4
2018 Ford F-150 XLT,2018,Ford,21416,35694,99,4.4,0
2016 Chevrolet Silverado 1500 LTZ,2016,Chevrolet,90317,31995,86,3.7,6
2019 RAM 1500 Big Horn,2019,RAM,28505,36550,0,0.0,1
2014 Chevrolet Silverado 1500 LTZ,2014,Chevrolet,107701,29944,0,0.0,6
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,6347,46811,299,4.1,6
2014 GMC Sierra 1500 SLE,2014,GMC,154501,23515,0,0.0,4
2019 RAM 1500 Laramie,2019,RAM,32281,42500,89,4.0,1
2014 Toyota Tundra Platinum,2014,Toyota,59380,37650,3327,3.6,3
2013 Ford F-150 SVT Raptor,2013,Ford,144431,29535,1,5.0,0
2015 GMC Sierra 1500 SLT,2015,GMC,106561,32589,785,4.8,4
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,11451,38500,3329,3.6,6
2019 RAM 1500 Limited,2019,RAM,19468,53980,3329,3.6,1
2020 GMC Sierra 2500 Denali,2020,GMC,20504,76888,971,4.8,4
2019 RAM 1500 Big Horn,2019,RAM,29998,38595,1101,4.5,1
2020 Ford F-150 Lariat,2020,Ford,14011,45623,776,4.7,0
2020 Ford F-150 Lariat,2020,Ford,20040,43888,776,4.7,0
2017 GMC Sierra 1500 SLT,2017,GMC,82721,35093,776,4.7,4
2018 Ford F-150 XLT,2018,Ford,41929,32999,108,3.8,0
2015 RAM 1500 Sport,2015,RAM,73871,26991,2532,4.7,1
2020 RAM 1500 Big Horn,2020,RAM,2879,39987,14,4.9,1
2016 Ford F-150 Lariat,2016,Ford,55546,34987,2374,4.8,0
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,20103,39987,2374,4.8,6
2014 GMC Sierra 1500 SLT,2014,GMC,46501,36987,2374,4.8,4
2020 RAM 1500 Classic SLT,2020,RAM,15989,37596,82,4.8,1
2019 RAM 2500 Big Horn,2019,RAM,26298,46653,7,3.3,1
2018 Ford F-150 Lariat,2018,Ford,19697,45996,1586,4.6,0
2020 Ford F-150 King Ranch,2020,Ford,5618,54999,64,4.8,0
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,91273,28942,0,0.0,6
2016 RAM 1500 Tradesman/Express,2016,RAM,67749,26140,956,4.7,1
2014 GMC Sierra 1500 SLE,2014,GMC,105172,29995,30,2.3,4
2018 RAM 1500 Rebel,2018,RAM,34199,33998,51,4.9,1
2019 RAM 1500 Big Horn,2019,RAM,19421,37960,435,4.6,1
2017 Nissan Titan PRO-4X,2017,Nissan,16395,38782,317,4.5,2
2015 GMC Sierra 1500 SLT,2015,GMC,76590,33882,317,4.5,4
2018 Ford F-150 XLT,2018,Ford,25250,41998,2,5.0,0
2015 Chevrolet Silverado 2500 High Country,2015,Chevrolet,71029,48799,218,4.5,6
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,36011,42599,26,4.2,6
2020 RAM 1500 Laramie,2020,RAM,25685,40599,77,4.0,1
2019 Nissan Titan SV,2019,Nissan,18906,36354,1,5.0,2
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,7945,45480,3327,3.6,6
2018 Toyota Tundra SR5,2018,Toyota,49835,37977,352,4.5,3
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,6210,42588,140,4.5,6
2016 Chevrolet Silverado 2500 High Country,2016,Chevrolet,76291,44999,243,4.8,6
2019 GMC Sierra 1500 SLT,2019,GMC,26307,46575,136,4.8,4
2020 RAM 1500 Laramie,2020,RAM,8980,44990,3349,4.3,1
2017 GMC Sierra 1500 SLT,2017,GMC,45103,38200,362,4.7,4
2018 Toyota Tundra Limited,2018,Toyota,42582,40990,3349,4.3,3
2019 Ford F-150 Lariat,2019,Ford,18769,37000,1247,4.7,0
2016 RAM 1500 Big Horn,2016,RAM,47834,31000,29,4.0,1
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,21750,39530,1358,4.6,6
2019 RAM 2500 Power Wagon,2019,RAM,17910,55500,461,4.8,1
2019 Ford F-150 XLT,2019,Ford,33366,35193,24,3.9,0
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,66628,32777,197,4.3,6
2017 GMC Sierra 1500 Denali,2017,GMC,32003,41986,560,4.4,4
2014 Ford F-150 STX,2014,Ford,134006,17495,31,2.0,0
2019 RAM 1500 Laramie,2019,RAM,30803,40429,336,4.6,1
2014 Chevrolet Silverado 1500 LT,2014,Chevrolet,76910,31590,56,4.7,6
2019 RAM 1500 Longhorn,2019,RAM,29303,45247,394,3.2,1
2019 Nissan Titan SV,2019,Nissan,7809,31990,3507,4.3,2
2018 RAM 1500 Longhorn,2018,RAM,60358,34500,1562,4.0,1
2019 RAM 1500 Classic Big Horn,2019,RAM,6383,32998,16,3.7,1
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,9434,39735,843,4.6,6
2012 RAM 1500 SLT,2012,RAM,137327,18995,0,0.0,1
2019 Nissan Titan SV,2019,Nissan,12072,38990,4009,4.3,2
2019 Nissan Titan SV,2019,Nissan,8304,34990,4009,4.3,2
2015 GMC Sierra 2500 Denali,2015,GMC,60810,52494,391,4.5,4
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,114679,21999,0,0.0,6
2017 GMC Sierra 1500 Denali,2017,GMC,29132,45462,2,5.0,4
2014 GMC Sierra 1500 SLE,2014,GMC,86557,24895,137,4.7,4
2015 Ford F-350 Platinum,2015,Ford,103531,45320,54,4.7,0
2020 RAM 1500 Big Horn,2020,RAM,28049,36911,393,3.4,1
2017 RAM 1500 Sport,2017,RAM,51423,36351,81,4.4,1
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,29806,38886,852,4.9,6
2012 Nissan Titan SV,2012,Nissan,139234,14995,1,5.0,2
2019 GMC Sierra 1500 Denali,2019,GMC,22067,54991,2,3.0,4
2017 Ford F-150 XLT,2017,Ford,25795,32765,34,4.1,0
2019 Chevrolet Silverado 1500 Custom Trail Boss,2019,Chevrolet,10738,41995,104,4.4,6
2019 GMC Sierra 1500 Denali,2019,GMC,60121,51995,104,4.4,4
2012 Toyota Tundra Limited,2012,Toyota,74104,28595,104,4.4,3
2019 RAM 1500 Laramie,2019,RAM,27976,48995,104,4.4,1
2019 Chevrolet Silverado 1500 High Country,2019,Chevrolet,19029,54987,53,4.7,6
2019 GMC Sierra 1500 Denali,2019,GMC,39212,55988,141,4.8,4
2017 RAM 1500 Big Horn,2017,RAM,21567,33922,141,4.8,1
2020 RAM 1500 Big Horn,2020,RAM,10097,39995,6,3.2,1
2017 RAM 2500 SLT,2017,RAM,89950,29857,40,4.6,1
2015 GMC Sierra 1500 SLT,2015,GMC,133886,28899,8,4.0,4
2016 Ford F-150 XLT,2016,Ford,64980,31285,8,4.0,0
2018 Ford F-150 XLT,2018,Ford,30028,36118,142,4.8,0
2016 Ford F-250 Platinum,2016,Ford,133176,46995,79,4.6,0
2018 Chevrolet Silverado 1500 2LT,2018,Chevrolet,19728,39950,17,4.1,6
2019 GMC Sierra 2500 Denali,2019,GMC,66684,57890,114,4.7,4
2016 Ford F-350 XLT,2016,Ford,52899,41013,8,3.4,0
2010 Ford F-250 Lariat,2010,Ford,166631,27800,814,4.8,0
2019 RAM 1500 Big Horn,2019,RAM,32169,36990,1806,4.3,1
2018 RAM 2500 Tradesman,2018,RAM,41357,44944,57,5.0,1
2018 Ford F-150 XL,2018,Ford,26094,35599,204,4.6,0
2014 Ford F-150 XLT,2014,Ford,89646,26995,58,4.6,0
2015 GMC Sierra 2500 SLT,2015,GMC,181514,35687,375,4.8,4
2020 Ford F-150 XLT,2020,Ford,23645,39775,72,4.6,0
2019 RAM 1500 Classic SLT,2019,RAM,37350,33922,9,4.1,1
2018 Chevrolet Silverado 1500 1LT,2018,Chevrolet,17481,35480,1,5.0,6
2019 RAM 1500 Longhorn,2019,RAM,13257,51995,31,4.7,1
2020 Chevrolet Silverado 1500 Custom Trail Boss,2020,Chevrolet,4255,45800,13,4.7,6
2017 Toyota Tundra Limited,2017,Toyota,80000,34734,31,4.3,3
2009 Ford F-250 XLT,2009,Ford,99085,20900,184,4.8,0
2018 Ford F-150 XLT,2018,Ford,52725,34980,3327,3.6,0
2019 RAM 1500 Laramie,2019,RAM,30963,49995,34,4.4,1
2017 GMC Sierra 1500 SLT,2017,GMC,25528,38000,72,4.1,4
2015 Chevrolet Silverado 1500 1LT,2015,Chevrolet,27035,36428,199,4.5,6
2017 RAM 1500 Rebel,2017,RAM,68587,35999,1899,4.6,1
2018 RAM 1500 Big Horn,2018,RAM,32043,33990,1895,4.9,1
2019 RAM 1500 Big Horn,2019,RAM,28813,38995,1101,4.5,1
2018 Ford F-250 King Ranch,2018,Ford,112037,56900,0,0.0,0
2019 RAM 1500 Big Horn,2019,RAM,17629,36590,3982,4.3,1
2013 Chevrolet Silverado 1500 LT,2013,Chevrolet,42513,25058,35,4.8,6
2017 Toyota Tundra SR5,2017,Toyota,54045,35998,410,3.9,3
2019 RAM 1500 Big Horn,2019,RAM,22166,36987,14,4.9,1
2019 RAM Laramie,2019,RAM,15236,46987,14,4.9,1
2018 Toyota Tundra SR,2018,Toyota,27013,35787,2374,4.8,3
2011 Chevrolet Silverado 1500 LTZ,2011,Chevrolet,136623,19987,2374,4.8,6
2019 Ford F-350 Lariat Super Duty,2019,Ford,18771,66988,320,4.8,0
2016 GMC Sierra 1500 SLT,2016,GMC,178267,28229,1586,4.6,4
2019 RAM 1500 Classic SLT,2019,RAM,38558,27600,134,4.7,1
2017 Toyota Tundra Limited,2017,Toyota,99050,35440,179,4.8,3
2019 GMC Sierra 1500 Denali,2019,GMC,23015,55500,2337,4.3,4
2020 GMC Sierra 1500 SLE,2020,GMC,6625,43981,19,4.3,4
2017 GMC Sierra 1500 Denali,2017,GMC,25607,48950,65,4.5,4
2017 Ford F-150 XLT,2017,Ford,71261,30893,0,0.0,0
2020 RAM 1500 Longhorn,2020,RAM,1165,59093,956,4.7,1
2017 GMC Sierra 1500 SLE,2017,GMC,57598,32995,670,4.2,4
2020 RAM 1500 Limited,2020,RAM,20972,56428,956,4.7,1
2014 Chevrolet Silverado 1500 143.5,2014,Chevrolet,108469,29980,357,4.6,6
2013 GMC Sierra 2500 Denali,2013,GMC,124444,33988,462,4.7,4
2019 RAM 1500 Laramie,2019,RAM,10554,47500,2252,4.6,1
2017 GMC Sierra 2500 Denali,2017,GMC,29080,60000,6,5.0,4
2016 Ford F-250 XL,2016,Ford,115680,24990,81,4.8,0
2019 Chevrolet Silverado 1500 LTZ,2019,Chevrolet,28215,41995,1476,4.9,6
2012 Ford F-250 Lariat,2012,Ford,210921,24995,14,4.0,0
2020 RAM 1500 Rebel,2020,RAM,34002,47881,609,4.7,1
2007 Ford F-150 SuperCrew,2007,Ford,128946,12599,218,4.5,0
2019 GMC Sierra 1500 Denali,2019,GMC,68894,50995,282,3.3,4
2004 Dodge Ram 1500 SLT,2004,Dodge,109283,10499,218,4.5,5
2018 RAM 1500 Sport,2018,RAM,14123,41208,404,4.8,1
2017 GMC Sierra 1500 Denali,2017,GMC,28698,44590,3981,4.3,4
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,36172,34245,879,4.4,6
2020 RAM 1500 Classic SLT,2020,RAM,21829,34361,879,4.4,1
2015 Ford F-350 King Ranch,2015,Ford,69688,48975,50,4.9,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,41517,42990,3349,4.3,6
2019 Nissan Titan SV,2019,Nissan,8516,40975,220,4.1,2
2017 GMC Sierra 1500 SLT,2017,GMC,39439,38977,31,4.2,4
2018 Ford F-150 XLT,2018,Ford,54972,32685,173,4.1,0
2019 RAM 1500 Big Horn,2019,RAM,12072,34990,3507,4.3,1
2018 GMC Sierra 2500 Denali,2018,GMC,38194,60016,394,3.2,4
2016 Ford F-150 Platinum,2016,Ford,124825,28358,1366,4.6,0
2019 GMC Sierra 1500 Denali,2019,GMC,24129,51995,2560,4.8,4
2018 RAM 1500 Rebel,2018,RAM,39154,41000,519,4.7,1
2014 GMC Sierra 1500 SLT,2014,GMC,70119,29995,2560,4.8,4
2016 GMC Sierra 3500 Denali,2016,GMC,45026,53995,2560,4.8,4
2012 Ford F-250 Lariat,2012,Ford,204120,23900,474,4.4,0
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,10466,44689,60,4.2,6
2014 Toyota Tundra 1794,2014,Toyota,97787,33995,60,4.2,3
2019 Toyota Tundra 1794,2019,Toyota,11648,50590,4009,4.3,3
2016 Toyota Tundra SR5,2016,Toyota,154448,24995,0,0.0,3
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,16487,36988,923,4.8,6
2019 RAM 1500 Classic SLT,2019,RAM,25687,33346,393,3.4,1
2017 RAM 1500 Sport,2017,RAM,30101,40515,393,3.4,1
2016 RAM 1500 Rebel,2016,RAM,64737,33900,10,3.4,1
2019 RAM 1500 Laramie,2019,RAM,23441,45300,638,4.5,1
2017 GMC Sierra 1500 SLT,2017,GMC,66172,36990,99,4.7,4
2017 Toyota Tundra Platinum,2017,Toyota,17663,42500,128,4.7,3
2015 Chevrolet Silverado 3500 WT DRW,2015,Chevrolet,165000,29900,6,3.7,6
2019 RAM 2500 Big Horn,2019,RAM,34194,42500,15,4.7,1
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,22592,42577,81,4.4,6
2016 Ford F-150 XL,2016,Ford,34271,40750,1,2.0,0
2017 RAM 1500 Big Horn,2017,RAM,35264,32067,43,4.3,1
2006 GMC Sierra 2500 SLT,2006,GMC,185390,12982,1600,4.7,4
2018 Ford F-250 Super Duty,2018,Ford,58774,42995,104,4.4,0
2017 GMC Sierra 1500 Denali,2017,GMC,47556,41995,104,4.4,4
2019 RAM 1500 Classic SLT,2019,RAM,31399,31982,1600,4.7,1
2018 Nissan Titan Platinum Reserve,2018,Nissan,22013,42950,676,4.8,2
2019 Chevrolet Silverado 1500 Custom Trail Boss,2019,Chevrolet,19161,43722,141,4.8,6
2019 RAM 1500 Big Horn,2019,RAM,27689,44995,6,3.2,1
2019 GMC Sierra 1500 SLE,2019,GMC,13220,44995,3,3.7,4
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,46795,31745,116,4.6,6
2018 GMC Sierra 1500 Denali,2018,GMC,31848,42998,478,4.1,4
2017 Ford F-250 Lariat,2017,Ford,148445,51900,79,4.6,0
2003 Dodge Ram 1500 SLT/Laramie Quad Cab,2003,Dodge,240525,3901,268,4.8,5
2018 GMC Sierra 2500 Denali,2018,GMC,48263,59500,114,4.7,4
2017 RAM 1500 Big Horn,2017,RAM,34753,31444,204,4.6,1
2019 RAM 1500 Big Horn,2019,RAM,12000,44988,107,5.0,1
2019 Chevrolet Silverado 2500 LT,2019,Chevrolet,82505,44595,1,5.0,6
2014 GMC Sierra 1500 SLT,2014,GMC,46145,33590,3983,4.3,4
2015 Chevrolet Silverado 1500 1LT,2015,Chevrolet,103900,26900,17,3.5,6
2018 GMC Sierra 1500 SLT,2018,GMC,43743,45990,13,3.7,4
2018 Ford F-150 XLT,2018,Ford,51493,36499,157,4.8,0
2017 RAM 1500 Longhorn,2017,RAM,51997,38988,10,4.9,1
2017 Ford F-250 Lariat,2017,Ford,51331,50999,2,3.0,0
2019 Toyota Tundra Limited,2019,Toyota,39674,39500,185,4.9,3
2019 GMC Sierra 3500 SLT,2019,GMC,41437,56613,32,4.5,4
2019 RAM 1500 Rebel,2019,RAM,32755,45995,1,5.0,1
2016 RAM 1500 Sport,2016,RAM,74065,29995,87,3.8,1
2016 RAM 1500 Big Horn,2016,RAM,29691,29500,87,3.8,1
2019 Toyota Tundra Limited,2019,Toyota,23053,42990,1811,4.3,3
2011 Toyota Tundra Limited,2011,Toyota,133020,23990,25,4.6,3
2019 RAM 2500 Big Horn,2019,RAM,11972,46990,1895,4.9,1
2019 GMC Sierra 1500 Denali,2019,GMC,24397,52495,954,4.7,4
2019 RAM 1500 Big Horn,2019,RAM,21510,38990,1895,4.9,1
2019 Toyota Tundra SR5,2019,Toyota,1437,42994,1101,4.5,3
2017 Ford F-150 XLT,2017,Ford,59697,35548,776,4.7,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,26043,45997,776,4.7,6
2016 Toyota Tundra 1794,2016,Toyota,105852,35988,9,3.7,3
2019 RAM 1500 Limited,2019,RAM,11657,54335,4,3.3,1
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,38605,34999,108,3.8,6
2018 GMC Sierra 1500 Denali,2018,GMC,29951,44987,14,4.9,4
2019 Chevrolet Silverado 1500 High Country,2019,Chevrolet,8796,55987,2374,4.8,6
2018 Nissan Titan SV,2018,Nissan,19236,30999,57,4.6,2
2015 Chevrolet Silverado 3500 WT,2015,Chevrolet,51361,43444,82,4.8,6
2014 GMC Sierra 3500 WORK,2014,GMC,62613,29969,273,4.7,4
2019 RAM 1500 Big Horn,2019,RAM,28888,38480,3327,3.6,1
2017 RAM 1500 Sport,2017,RAM,49110,29500,403,4.6,1
2017 RAM 1500 Express,2017,RAM,44340,29955,151,4.4,1
2017 Ford F-150 XLT,2017,Ford,41993,37964,17,3.1,0
2014 RAM 1500 Tradesman/Express,2014,RAM,104725,18999,1069,4.1,1
2019 RAM 1500 Big Horn,2019,RAM,28255,42999,3197,4.3,1
2018 RAM 1500 Big Horn,2018,RAM,19600,32299,1069,4.1,1
2018 Ford F-150 Lariat,2018,Ford,7237,43993,3262,4.9,0
2017 RAM 1500 Big Horn,2017,RAM,27294,30980,4,4.5,1
2019 RAM 1500 Big Horn,2019,RAM,29768,36480,4,4.5,1
2016 GMC Sierra 1500 Denali,2016,GMC,119807,36188,2252,4.6,4
2017 RAM 1500 SLT,2017,RAM,23533,35990,1806,4.3,1
2018 GMC Sierra 1500 SLT,2018,GMC,21623,41321,28,5.0,4
2019 Chevrolet Silverado 1500 High Country,2019,Chevrolet,28655,53995,10,3.8,6
2020 GMC Sierra 2500 Base,2020,GMC,1933,44878,48,4.9,4
2010 Ford F-150 Lariat SuperCrew,2010,Ford,185418,13990,1,5.0,0
2017 GMC Sierra 1500 Denali,2017,GMC,49984,41552,596,4.9,4
2015 RAM 1500 Tradesman/Express,2015,RAM,62888,22975,1,5.0,1
2019 RAM 1500 Limited,2019,RAM,79044,46495,282,3.3,1
2020 Ford F-150,2020,Ford,32462,37999,77,4.0,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,8127,48499,879,4.4,6
2020 RAM 1500 Laramie,2020,RAM,9126,56999,615,4.3,1
2016 GMC Sierra 2500 Denali,2016,GMC,87048,52999,615,4.3,4
2019 RAM 1500 Longhorn,2019,RAM,34941,54888,615,4.3,1
2020 RAM 1500 Classic SLT,2020,RAM,8895,38999,615,4.3,1
2017 Ford F-150 Lariat,2017,Ford,26210,41855,245,4.6,0
2013 RAM 1500 Big Horn,2013,RAM,114850,20977,59,4.3,1
2018 Toyota Tundra SR5,2018,Toyota,27130,41199,248,4.6,3
2017 RAM Express,2017,RAM,60085,27489,326,4.8,1
2017 GMC Sierra 1500 SLE,2017,GMC,37502,34995,58,4.7,4
2019 RAM 1500 Big Horn,2019,RAM,42981,37750,3,5.0,1
2017 GMC Sierra 1500 SLT,2017,GMC,25573,40000,32,3.6,4
2019 RAM 1500 Big Horn,2019,RAM,24292,36342,560,4.4,1
2019 GMC Sierra 2500 SLE,2019,GMC,30089,52145,394,3.2,4
2016 GMC Sierra 3500 Denali,2016,GMC,57122,54480,394,3.2,4
2015 GMC Sierra 3500 Denali,2015,GMC,204347,36597,394,3.2,4
2011 Chevrolet Silverado 1500 LTZ,2011,Chevrolet,124068,19807,394,3.2,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,42494,32798,23,4.2,6
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,42238,35995,2560,4.8,6
2016 GMC Sierra 2500 SLT,2016,GMC,26630,46000,0,0.0,4
2020 RAM 1500 Big Horn,2020,RAM,13295,39995,56,4.8,1
2020 Chevrolet Silverado 1500 Custom Trail Boss,2020,Chevrolet,17344,38289,60,4.2,6
2020 RAM 1500 Rebel,2020,RAM,33478,42764,47,4.1,1
2018 GMC Sierra 1500 SLT,2018,GMC,15679,39990,4009,4.3,4
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,10548,44590,4009,4.3,6
2014 RAM 1500 Longhorn,2014,RAM,98043,27270,1775,3.6,1
2019 GMC Sierra 1500 SLT,2019,GMC,2755,52950,223,4.8,4
2019 RAM 1500 Big Horn,2019,RAM,17595,41402,393,3.4,1
2018 Ford F-250 Lariat,2018,Ford,63508,55975,30,4.6,0
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,7118,43487,100,4.3,6
2017 GMC Sierra 1500 Denali,2017,GMC,27544,43990,99,4.7,4
2019 Ford F-150 Lariat,2019,Ford,30544,41590,1806,4.3,0
